,AnovaOUTFNchick42_110322_2.2_rez.mat_149,label,AnovaOUTFNchick51_face_130423_2.3_rez.mat_ 35,AnovaOUTFNchick43_090322_1.5_rez.mat_171,AnovaOUTFNchick43_100322_1.7_rez.mat_ 69,AnovaOUTFNchick52_face_260423_1.8_rez.mat_112,AnovaOUTFNchick52_face_260423_1.9_rez.mat_ 59,AnovaOUTFNchick42_110322_2.3_rez.mat_ 62,AnovaOUTFNchick50_face_170323_2.5_rez.mat_ 46,AnovaOUTFNchick50_face_170323_2.5_rez.mat_ 22,AnovaOUTFNchick50_face_170323_2.7_rez.mat_141,AnovaOUTFNchick50_face_170323_2.5_rez.mat_ 19,AnovaOUTFNchick52_face_270423_2.0_rez.mat_ 43,AnovaOUTFNchick50_face_170323_2.3_rez.mat_ 56,AnovaOUTFNchick52_face_290423_3.0_rez.mat_ 67,AnovaOUTFNchick52_face_290423_3.0_rez.mat_ 71,AnovaOUTFNchick50_face_150323_2.0_rez.mat_ 28,AnovaOUTFNchick42_110322_2.2_rez.mat_163,AnovaOUTFNchick51_face_140423_2.5_rez.mat_ 70,AnovaOUTFNchick51_face_140423_2.9_rez.mat_ 32,AnovaOUTFNchick52_face_290423_2.9_rez.mat_ 24,AnovaOUTFNchick50_face_150323_2.0_rez.mat_ 10,AnovaOUTFNchick51_face_130423_2.0_rez.mat_ 24,AnovaOUTFNchick52_face_270423_2.0_rez.mat_ 41,AnovaOUTFNchick52_face_290423_2.9_rez.mat_ 41,AnovaOUTFNchick51_face_140423_3.0_rez.mat_  2,AnovaOUTFNchick43_090322_1.4_rez.mat_ 53,AnovaOUTFNchick50_face_170323_2.6_rez.mat_ 79,AnovaOUTFNchick50_face_170323_2.8_rez.mat_ 94,AnovaOUTFNchick52_face_250423_1.4_rez.mat_  0,AnovaOUTFNchick50_face_150323_1.7_rez.mat_ 52,AnovaOUTFNchick52_face_280423_2.7_rez.mat_ 16,AnovaOUTFNchick42_080322_1.3_tetr_rez.mat_ 45,AnovaOUTFNchick52_face_270423_2.1_rez.mat_ 38,AnovaOUTFNchick50_face_150323_2.0_rez.mat_  5,AnovaOUTFNchick50_face_170323_2.7_rez.mat_ 87,AnovaOUTFNchick50_face_170323_2.1_rez.mat_ 56,AnovaOUTFNchick52_face_290423_2.9_rez.mat_ 29,AnovaOUTFNchick51_face_140423_2.7_rez.mat_ 53,AnovaOUTFNchick42_090322_1.5_rez.mat_ 16,AnovaOUTFNchick44_050422_1.2_rez.mat_ 53,AnovaOUTFNchick43_080322_1.2_rez.mat_172,AnovaOUTFNchick50_face_170323_2.7_rez.mat_101
10,0.029472443265546714,beak,0.045136538027533285,0.03881987577639751,0.011310937676733402,0.0,0.07763975155279502,0.11645962732919254,0.297029702970297,0.0,0.0036911265318175105,0.10131712259371833,0.0,0.594059405940594,0.0,0.0,0.0,0.0,0.0,0.0746268656716418,0.04415011037527594,0.0,0.0,0.030693677102516883,0.02487562189054726,0.0,0.0,0.014736221632773357,0.02487562189054726,0.0,0.0,0.0,0.0,0.12277470841006753,0.013666803334700012,0.0,0.0,0.04415011037527594,0.04415011037527594,0.0,0.058719906048150326,0.0,0.0
11,0.014736221632773357,beak,0.0,0.03881987577639751,0.011310937676733402,0.0,0.07763975155279502,0.03881987577639751,0.0,0.009735202492211839,0.0,0.05065856129685917,0.012709710218607015,0.19801980198019803,0.058719906048150326,0.03439972480220158,0.030693677102516883,0.0,0.05065856129685917,0.02487562189054726,0.0,0.0,0.02487562189054726,0.0,0.02487562189054726,0.0,0.0,0.014736221632773357,0.0,0.0,0.058719906048150326,0.0,0.0,0.0,0.027333606669400025,0.0,0.13774104683195593,0.0,0.13245033112582782,0.13759889920880633,0.0,0.0,0.0
12,0.029472443265546714,beak,0.022568269013766643,0.0,0.062210157222033706,0.0,0.11645962732919254,0.15527950310559005,0.09900990099009901,0.07788161993769471,0.014764506127270042,0.05065856129685917,0.0,0.19801980198019803,0.35231943628890194,0.0,0.1534683855125844,0.0,0.0,0.0,0.0,0.0,0.0,0.030693677102516883,0.02487562189054726,0.0,0.0,0.014736221632773357,0.04975124378109452,0.0,0.0,0.09900990099009901,0.1519756838905775,0.030693677102516883,0.0,0.0,0.0,0.0,0.0,0.0,0.17615971814445097,0.0,0.0
13,0.0,beak,0.09027307605506657,0.03881987577639751,0.0,0.0,0.2329192546583851,0.07763975155279502,0.09900990099009901,0.04867601246105919,0.029529012254540084,0.05065856129685917,0.0,0.19801980198019803,0.0,0.0,0.0,0.05511160099200882,0.10131712259371833,0.02487562189054726,0.0,0.0,0.0,0.0,0.04975124378109452,0.0,0.058719906048150326,0.04420866489832007,0.0,0.0,0.0,0.594059405940594,0.10131712259371833,0.12277470841006753,0.0,0.0,0.06887052341597796,0.0,0.17660044150110377,0.0,0.058719906048150326,0.0,0.0
14,0.0,beak,0.0,0.0,0.0,0.0,0.19409937888198756,0.2717391304347826,0.09900990099009901,0.0,0.0036911265318175105,0.20263424518743667,0.0,0.09900990099009901,0.0,0.0,0.0,0.0,0.0,0.02487562189054726,0.0,0.0,0.0,0.030693677102516883,0.04975124378109452,0.7371007371007372,0.0,0.0,0.0,0.0,0.0,0.0,0.10131712259371833,0.0,0.027333606669400025,0.10131712259371833,0.13774104683195593,0.0,0.35320088300220753,0.0,0.0,0.0,0.4132231404958678
15,0.014736221632773357,beak,0.06770480704129993,0.07763975155279502,0.028277344191833503,0.0,0.2717391304347826,0.0,0.0,0.0,0.007382253063635021,0.1519756838905775,0.012709710218607015,0.0,0.17615971814445097,0.03439972480220158,0.0,0.0,0.0,0.0,0.0,0.061703002879473466,0.0,0.0,0.0,0.0,0.0,0.029472443265546714,0.02487562189054726,0.0,0.0,0.0,0.1519756838905775,0.0,0.013666803334700012,0.05065856129685917,0.06887052341597796,0.0,0.2207505518763797,0.0,0.11743981209630065,0.06887052341597796,0.0
16,0.029472443265546714,beak,0.0,0.0,0.08483203257550051,0.0,0.19409937888198756,0.03881987577639751,0.0,0.0,0.0,0.1519756838905775,0.0,0.19801980198019803,0.058719906048150326,0.0,0.0,0.0,0.0,0.09950248756218905,0.0,0.04113533525298232,0.02487562189054726,0.0,0.12437810945273634,0.0,0.0,0.07368110816386678,0.0,0.0,0.0,0.19801980198019803,0.10131712259371833,0.030693677102516883,0.0,0.0,0.0,0.04415011037527594,0.0,0.0,0.0,0.0,0.0
17,0.0,beak,0.0,0.0,0.022621875353466804,0.0,0.07763975155279502,0.0,0.09900990099009901,0.0,0.022146759190905065,0.1519756838905775,0.02541942043721403,0.19801980198019803,0.0,0.0,0.0,0.0,0.05065856129685917,0.04975124378109452,0.0,0.0,0.02487562189054726,0.0,0.0,0.0,0.0,0.0,0.02487562189054726,0.0,0.058719906048150326,0.09900990099009901,0.10131712259371833,0.12277470841006753,0.0,0.1519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,beak,0.0,0.03881987577639751,0.011310937676733402,0.0,0.19409937888198756,0.0,0.09900990099009901,0.019470404984423678,0.007382253063635021,0.0,0.0,0.39603960396039606,0.41103934233705225,0.0,0.12277470841006753,0.0,0.05065856129685917,0.02487562189054726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02487562189054726,0.04415011037527594,0.0,0.0,0.10131712259371833,0.1534683855125844,0.027333606669400025,0.0,0.0,0.0,0.04415011037527594,0.0,0.0,0.0,0.0
19,0.08841732979664015,picassoL,0.022568269013766643,0.0,0.005655468838366701,0.0,0.2717391304347826,0.0,0.0,0.038940809968847356,0.025837885722722578,0.0,0.03812913065582105,0.0,0.35231943628890194,0.0,0.0,0.0,0.0,0.04975124378109452,0.0,0.04113533525298232,0.02487562189054726,0.0,0.09950248756218905,0.0,0.058719906048150326,0.0,0.04975124378109452,0.0,0.058719906048150326,0.09900990099009901,0.05065856129685917,0.0,0.0,0.0,0.0,0.0,0.2207505518763797,0.06879944960440317,0.058719906048150326,0.0,0.13774104683195593
20,0.029472443265546714,picassoL,0.045136538027533285,0.0,0.005655468838366701,0.0,0.2717391304347826,0.19409937888198756,0.0,0.009735202492211839,0.011073379595452532,0.20263424518743667,0.0,0.7920792079207921,0.17615971814445097,0.0,0.0,0.0,0.10131712259371833,0.09950248756218905,0.0,0.02056766762649116,0.0,0.12277470841006753,0.04975124378109452,0.0,0.058719906048150326,0.0,0.3731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.05065856129685917,0.0,0.0,0.26490066225165565,0.0,0.058719906048150326,0.0,0.0
21,0.05894488653109343,picassoL,0.045136538027533285,0.0,0.03958828186856691,0.0,0.2717391304347826,0.07763975155279502,0.09900990099009901,0.019470404984423678,0.0036911265318175105,0.6585612968591692,0.03812913065582105,0.297029702970297,0.2348796241926013,0.0,0.0,0.0,0.0,0.0,0.04415011037527594,0.0,0.0,0.2762430939226519,0.04975124378109452,0.0,0.058719906048150326,0.014736221632773357,0.0,0.0,0.0,0.39603960396039606,0.0,0.061387354205033766,0.06833401667350006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.029472443265546714,picassoL,0.0,0.0,0.0,0.0,0.2329192546583851,0.0,0.09900990099009901,0.0,0.029529012254540084,0.7598784194528876,0.0,0.7920792079207921,0.0,0.10319917440660474,0.0,0.0,0.05065856129685917,0.0,0.0,0.10283833813245577,0.0,0.0,0.0,0.0,0.0,0.11788977306218686,0.0,0.0,0.0,0.19801980198019803,0.10131712259371833,0.061387354205033766,0.0,0.1519756838905775,0.0,0.0,0.13245033112582782,0.03439972480220158,0.0,0.2066115702479339,0.0
23,0.029472443265546714,picassoL,0.022568269013766643,0.0,0.1187648456057007,0.0,0.15527950310559005,0.2329192546583851,0.49504950495049505,0.009735202492211839,0.007382253063635021,0.05065856129685917,0.0,0.297029702970297,0.11743981209630065,0.0,0.0,0.0,0.0,0.0746268656716418,0.0,0.0,0.0,0.0,0.0746268656716418,0.0,0.0,0.0,0.04975124378109452,0.0,0.0,0.0,0.0,0.12277470841006753,0.0,0.0,0.0,0.0,0.4415011037527594,0.06879944960440317,0.0,0.0,0.0
24,0.014736221632773357,picassoL,0.0,0.0,0.005655468838366701,0.0,0.19409937888198756,0.03881987577639751,0.09900990099009901,0.02920560747663551,0.011073379595452532,0.0,0.02541942043721403,0.09900990099009901,0.11743981209630065,0.03439972480220158,0.0,0.0,0.3546099290780142,0.0,0.0,0.0,0.04975124378109452,0.030693677102516883,0.0,0.1638001638001638,0.0,0.014736221632773357,0.0746268656716418,0.0,0.058719906048150326,0.09900990099009901,0.05065856129685917,0.33763044812768567,0.0,0.05065856129685917,0.06887052341597796,0.0,0.13245033112582782,0.13759889920880633,0.0,0.0,0.0
25,0.014736221632773357,picassoL,0.022568269013766643,0.0,0.0169664065151001,0.0,0.07763975155279502,0.07763975155279502,0.0,0.009735202492211839,0.007382253063635021,0.10131712259371833,0.03812913065582105,0.0,0.0,0.03439972480220158,0.0,0.0,0.05065856129685917,0.02487562189054726,0.0,0.0,0.02487562189054726,0.030693677102516883,0.04975124378109452,0.0,0.0,0.0,0.0,0.0,0.058719906048150326,0.0,0.05065856129685917,0.030693677102516883,0.027333606669400025,0.20263424518743667,0.0,0.0,0.13245033112582782,0.0,0.058719906048150326,0.06887052341597796,0.0
26,0.029472443265546714,picassoL,0.11284134506883321,0.0,0.0169664065151001,0.0,0.07763975155279502,0.3105590062111801,0.19801980198019803,0.04867601246105919,0.022146759190905065,0.40526849037487334,0.0,0.0,0.35231943628890194,0.0,0.0,0.0,0.0,0.0746268656716418,0.04415011037527594,0.0,0.0,0.0,0.0746268656716418,0.0819000819000819,0.0,0.029472443265546714,0.02487562189054726,0.0,0.058719906048150326,0.297029702970297,0.0,0.0,0.1093344266776001,0.0,0.0,0.04415011037527594,0.04415011037527594,0.0,0.0,0.0,0.0
27,0.014736221632773357,picassoL,0.11284134506883321,0.0,0.0,0.0,0.34937888198757766,0.0,0.0,0.019470404984423678,0.014764506127270042,0.20263424518743667,0.0,0.19801980198019803,0.2348796241926013,0.0,0.061387354205033766,0.0,0.20263424518743667,0.09950248756218905,0.0,0.0,0.0,0.030693677102516883,0.02487562189054726,0.0,0.0,0.0,0.04975124378109452,0.0,0.058719906048150326,0.09900990099009901,0.25329280648429586,0.09208103130755065,0.0,0.0,0.0,0.0,0.4415011037527594,0.0,0.0,0.0,0.0
28,0.04420866489832007,picassoL,0.0,0.0,0.0,0.0,0.19409937888198756,0.19409937888198756,0.09900990099009901,0.009735202492211839,0.014764506127270042,0.05065856129685917,0.0,0.09900990099009901,0.0,0.03439972480220158,0.0,0.0,0.05065856129685917,0.22388059701492535,0.04415011037527594,0.0,0.0,0.061387354205033766,0.0,0.7371007371007372,0.058719906048150326,0.014736221632773357,0.0,0.04415011037527594,0.0,0.0,0.20263424518743667,0.12277470841006753,0.013666803334700012,0.05065856129685917,0.0,0.0,0.08830022075055188,0.0,0.058719906048150326,0.0,0.0
29,0.04420866489832007,picassoL,0.022568269013766643,0.0,0.011310937676733402,0.03881987577639751,0.15527950310559005,0.19409937888198756,0.0,0.02920560747663551,0.0036911265318175105,0.1519756838905775,0.012709710218607015,0.09900990099009901,0.17615971814445097,0.03439972480220158,0.0,0.02755580049600441,0.05065856129685917,0.02487562189054726,0.0,0.0,0.02487562189054726,0.0,0.02487562189054726,0.0819000819000819,0.0,0.0,0.02487562189054726,0.0,0.2348796241926013,0.09900990099009901,0.0,0.1534683855125844,0.027333606669400025,0.0,0.0,0.0,0.3973509933774834,0.10319917440660474,0.058719906048150326,0.0,0.27548209366391185
30,0.04420866489832007,picassoL,0.0,0.03881987577639751,0.0,0.0,0.3105590062111801,0.07763975155279502,0.297029702970297,0.0,0.0332201387863576,0.0,0.03812913065582105,0.0,0.0,0.0,0.0,0.08266740148801321,0.05065856129685917,0.0,0.0,0.02056766762649116,0.02487562189054726,0.061387354205033766,0.1492537313432836,0.0,0.0,0.0,0.04975124378109452,0.0,0.0,0.19801980198019803,0.05065856129685917,0.030693677102516883,0.05466721333880005,0.0,0.0,0.0,0.08830022075055188,0.0,0.0,0.0,0.0
31,0.014736221632773357,picassoL,0.13540961408259986,0.0,0.0,0.0,0.4270186335403727,0.19409937888198756,0.09900990099009901,0.04867601246105919,0.007382253063635021,0.303951367781155,0.0,0.297029702970297,0.11743981209630065,0.03439972480220158,0.030693677102516883,0.0,0.0,0.02487562189054726,0.08830022075055188,0.0,0.0,0.030693677102516883,0.0,0.0,0.0,0.014736221632773357,0.04975124378109452,0.0,0.058719906048150326,0.0,0.4559270516717325,0.0,0.08200082000820008,0.1519756838905775,0.0,0.0,0.26490066225165565,0.0,0.0,0.0,0.13774104683195593
32,0.0,picassoL,0.022568269013766643,0.0,0.07917656373713382,0.0,0.07763975155279502,0.4658385093167702,0.09900990099009901,0.009735202492211839,0.0036911265318175105,1.0131712259371835,0.012709710218607015,0.09900990099009901,0.2935995302407516,0.0,0.12277470841006753,0.0,0.05065856129685917,0.02487562189054726,0.04415011037527594,0.0,0.0,0.061387354205033766,0.0,0.0,0.0,0.0,0.04975124378109452,0.0,0.058719906048150326,0.0,0.05065856129685917,0.21485573971761818,0.0,0.05065856129685917,0.0,0.0,0.17660044150110377,0.0,0.11743981209630065,0.0,0.06887052341597796
33,0.014736221632773357,picassoL,0.022568269013766643,0.0,0.0,0.0,0.15527950310559005,0.3881987577639751,0.0,0.009735202492211839,0.007382253063635021,0.5065856129685917,0.0,0.0,0.11743981209630065,0.03439972480220158,0.0,0.02755580049600441,0.1519756838905775,0.02487562189054726,0.0,0.0,0.02487562189054726,0.061387354205033766,0.0746268656716418,0.0,0.0,0.0,0.0,0.0,0.058719906048150326,0.297029702970297,0.0,0.1841620626151013,0.013666803334700012,0.20263424518743667,0.0,0.0,0.0,0.0,0.2935995302407516,0.0,0.0
34,0.0,picassoL,0.06770480704129993,0.0,0.005655468838366701,0.0,0.19409937888198756,0.15527950310559005,0.0,0.02920560747663551,0.011073379595452532,0.40526849037487334,0.05083884087442806,0.0,0.058719906048150326,0.03439972480220158,0.0,0.0,0.0,0.02487562189054726,0.0,0.0,0.02487562189054726,0.061387354205033766,0.02487562189054726,0.0,0.11743981209630065,0.014736221632773357,0.04975124378109452,0.0,0.058719906048150326,0.19801980198019803,0.05065856129685917,0.09208103130755065,0.013666803334700012,0.1519756838905775,0.0,0.0,0.08830022075055188,0.0,0.0,0.0,0.0
35,0.014736221632773357,topheavy,0.0,0.0,0.028277344191833503,0.0,0.2717391304347826,0.0,0.0,0.0,0.0,0.0,0.012709710218607015,0.297029702970297,0.2348796241926013,0.0,0.030693677102516883,0.0,0.05065856129685917,0.02487562189054726,0.04415011037527594,0.0,0.0,0.061387354205033766,0.0746268656716418,0.0,0.0,0.0,0.0,0.0,0.11743981209630065,0.0,0.05065856129685917,0.030693677102516883,0.0,0.10131712259371833,0.13774104683195593,0.0,0.2207505518763797,0.03439972480220158,0.0,0.0,0.0
36,0.0,topheavy,0.0,0.0,0.005655468838366701,0.0,0.2717391304347826,0.0,0.297029702970297,0.038940809968847356,0.0036911265318175105,0.05065856129685917,0.0,0.594059405940594,0.0,0.0,0.0,0.05511160099200882,0.0,0.04975124378109452,0.0,0.0,0.02487562189054726,0.0,0.0,0.0,0.0,0.0,0.02487562189054726,0.0,0.058719906048150326,0.19801980198019803,0.0,0.21485573971761818,0.0,0.0,0.06887052341597796,0.08830022075055188,0.04415011037527594,0.03439972480220158,0.0,0.0,0.0
37,0.07368110816386678,topheavy,0.022568269013766643,0.0,0.0,0.0,0.4658385093167702,0.11645962732919254,0.19801980198019803,0.009735202492211839,0.014764506127270042,0.0,0.02541942043721403,0.09900990099009901,0.058719906048150326,0.0,0.061387354205033766,0.02755580049600441,0.0,0.02487562189054726,0.0,0.0,0.0,0.030693677102516883,0.1990049751243781,0.0,0.0,0.029472443265546714,0.0,0.0,0.058719906048150326,0.0,0.0,0.09208103130755065,0.04100041000410004,0.0,0.0,0.0,0.2207505518763797,0.0,0.11743981209630065,0.0,0.06887052341597796
38,0.0,topheavy,0.0,0.07763975155279502,0.03958828186856691,0.0,0.3105590062111801,0.03881987577639751,0.0,0.0,0.0036911265318175105,0.25329280648429586,0.03812913065582105,0.0,0.058719906048150326,0.0,0.0,0.0,0.05065856129685917,0.04975124378109452,0.0,0.0,0.02487562189054726,0.0,0.0746268656716418,0.0,0.0,0.014736221632773357,0.0,0.0,0.058719906048150326,0.49504950495049505,0.3546099290780142,0.1841620626151013,0.0,0.05065856129685917,0.2066115702479339,0.0,0.08830022075055188,0.0,0.0,0.0,0.0
39,0.07368110816386678,topheavy,0.045136538027533285,0.03881987577639751,0.011310937676733402,0.0,0.2717391304347826,0.15527950310559005,0.0,0.019470404984423678,0.0036911265318175105,0.25329280648429586,0.0,0.09900990099009901,0.0,0.0,0.0,0.11022320198401764,0.0,0.0,0.0,0.0,0.0,0.12277470841006753,0.17412935323383086,0.0,0.0,0.014736221632773357,0.0,0.0,0.0,0.09900990099009901,0.0,0.42971147943523635,0.0,0.0,0.0,0.0,0.0,0.0,0.11743981209630065,0.0,0.0
40,0.014736221632773357,topheavy,0.022568269013766643,0.0,0.005655468838366701,0.0,0.0,0.19409937888198756,0.39603960396039606,0.019470404984423678,0.0036911265318175105,0.05065856129685917,0.012709710218607015,0.0,0.41103934233705225,0.0,0.0,0.0,0.05065856129685917,0.0,0.0,0.0,0.0,0.0,0.04975124378109452,0.0,0.0,0.0,0.0,0.04415011037527594,0.17615971814445097,0.19801980198019803,0.0,0.1534683855125844,0.027333606669400025,0.10131712259371833,0.0,0.04415011037527594,0.04415011037527594,0.0,0.0,0.0,0.06887052341597796
